Date_Time,Bottle,Month,Day,Year,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]",Scan,"Time, Elapsed [seconds]","Depth [salt water, m]","Temperature [ITS-90, deg C]","Temperature, 2 [ITS-90, deg C]","Potential Temperature [ITS-90, deg C]","Pressure, Digiquartz [db]",Conductivity [mS/cm],"Conductivity, 2 [mS/cm]",Specific Conductance [uS/cm],"Oxygen, SBE 43 [mg/l]","Oxygen, SBE 43 [umol/kg]","Oxygen Saturation, Weiss [ml/l]","Beam Attenuation, WET Labs C-Star [1/m]","Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",Latitude [deg],Longitude [deg],Julian Days,Time,"Scan, sde","Elapsed, sde","Depth, sde","Temperature, sde","Temperature, 2, sde","Potental Temperature, sde","Pressure, sde","Conductivity, sde","Conductivity, 2, sde","Specific Conductance, sde","Oxygen [mg/l], sde","Oxygen [umol/kg], sde","Weiss [ml/l], sde","Beam Attenuation, sde","Fluorescence, sde","Latitude, sde","Longitude, sde","Julian Days, sde"
Jan-29-2023 11:58:31,15,Jan,29,2023,34.1675,34.1692,46516,1938.12,13.048,-0.6838,-0.6856,-0.6842,13.186,27.8415,27.8412,57249.1,11.7819,358.347,8.24033,0.3998,4.837,-76.1,-175,29.499,11:58:31,14,0.595,0.092,0.0003,0.0014,0.0003,0.093,0.000245,0.0007,0.49,0.0037,0.113,6e-05,0.0057,0.0632,0,0,6.721e-06
Jan-29-2023 11:58:41,16,Jan,29,2023,34.1666,34.1681,46755,1948.08,12.942,-0.6813,-0.6813,-0.6817,13.079,27.8428,27.844,57246,11.798,358.836,8.23984,0.4068,4.6857,-76.1,-175,29.4991,11:58:41,14,0.595,0.073,0.0011,0.0005,0.0011,0.074,0.000696,0.000332,1.312,0.0092,0.281,0.00022,0.0073,0.1711,1e-05,0,6.9647e-06
Jan-29-2023 11:59:25,17,Jan,29,2023,34.1575,34.1591,47821,1992.5,8.965,-0.6604,-0.6602,-0.6606,9.059,27.8517,27.8531,57215.1,11.8389,360.084,8.23571,0.4054,4.2689,-76.1,-175,29.4996,11:59:25,14,0.595,0.033,0.0006,0.0004,0.0006,0.034,0.00049,0.00045,0.629,0.004,0.122,0.00012,0.0042,0.0769,0,0,6.7883e-06
Jan-29-2023 11:59:34,18,Jan,29,2023,34.1579,34.1592,48043,2001.75,9.154,-0.6589,-0.6592,-0.6591,9.251,27.8534,27.8541,57215,11.8451,360.273,8.23535,0.4047,4.1397,-76.1,-175,29.4997,11:59:34,14,0.595,0.049,0.0002,0.0003,0.0002,0.05,0.000163,0.000257,0.527,0.0068,0.207,3e-05,0.0053,0.0383,0,1e-05,6.899e-06
Jan-29-2023 12:00:17,19,Jan,29,2023,34.1582,34.1592,49061,2044.17,5.003,-0.6577,-0.6586,-0.6579,5.056,27.8526,27.8527,57210.7,11.8562,360.609,8.23508,0.4105,3.8616,-76.1,-175,29.5002,12:00:17,14,0.595,0.063,0.0009,0.0011,0.0009,0.063,0.000677,0.000753,0.845,0.0094,0.285,0.00019,0.0053,0.1041,0,0,6.8881e-06
Jan-29-2023 12:00:24,20,Jan,29,2023,34.1584,34.159,49240,2051.62,5.014,-0.65,-0.6454,-0.6501,5.067,27.8593,27.8636,57206.1,11.8519,360.479,8.23335,0.4075,3.7994,-76.1,-175,29.5003,12:00:24,14,0.595,0.081,0.0013,0.0012,0.0013,0.082,0.001177,0.000799,1.188,0.0051,0.154,0.00029,0.0061,0.1066,0,0,6.877e-06
Jan-29-2023 12:01:02,21,Jan,29,2023,34.1588,34.16,50157,2089.83,1.702,-0.6604,-0.6602,-0.6604,1.72,27.8493,27.8503,57210.1,11.8738,361.147,8.23563,0.4122,4.05,-76.1,-175,29.5007,12:01:02,14,0.595,0.312,0.0002,0.0001,0.0002,0.316,0.000235,0.000188,0.548,0.0034,0.103,3e-05,0.0036,0.0726,1e-05,0,6.8328e-06
Jan-29-2023 12:01:25,22,Jan,29,2023,34.1579,34.1592,50695,2112.25,2.616,-0.6584,-0.6588,-0.6584,2.643,27.8508,27.8514,57208.4,11.8749,361.177,8.23524,0.4091,4.053,-76.1,-175,29.501,12:01:25,14,0.595,0.194,0.0005,0.0002,0.0005,0.196,0.000526,0.000216,0.527,0.006,0.181,0.00011,0.003,0.1222,1e-05,0,6.877e-06
Jan-29-2023 12:01:38,23,Jan,29,2023,34.1578,34.1588,51013,2125.5,2.358,-0.6586,-0.658,-0.6587,2.383,27.8503,27.8516,57208.2,11.8721,361.093,8.23531,0.4052,3.7941,-76.1,-175,29.5011,12:01:38,14,0.595,0.079,0.0003,0.0003,0.0003,0.08,0.000305,0.000226,0.42,0.0046,0.14,7e-05,0.0053,0.0628,0,0,6.91e-06
Jan-29-2023 12:01:56,24,Jan,29,2023,34.158,34.1591,51447,2143.58,2.211,-0.6591,-0.6592,-0.6592,2.235,27.85,27.8508,57208.6,11.875,361.183,8.23541,0.4056,3.9722,-76.1,-175,29.5013,12:01:56,14,0.595,0.064,0.0002,0.0002,0.0002,0.065,0.000182,0.000156,0.386,0.0044,0.133,4e-05,0.0035,0.2042,0,0,6.8439e-06
